dataset_name,subset,model_name,folder_name,status,eval_accuracy,eval_f1,eval_precision,eval_recall,eval_loss,epoch,runtime
google-research-datasets/google_wellformed_query,,bert-base-uncased,google-research-datasets_google_wellformed_query_bert-base-uncased,Completed,0.4197402597,0.3608487521,0.3505977772,0.4197402597,1.4833660126,12.0,27.5812
google-research-datasets/google_wellformed_query,,bert-large-uncased,google-research-datasets_google_wellformed_query_bert-large-uncased,Completed,0.4238961039,0.393457233,0.4177995463,0.4238961039,1.4453338385,12.0,87.0238
google-research-datasets/google_wellformed_query,,bert-large-uncased-whole-word-masking-finetuned-squad,google-research-datasets_google_wellformed_query_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.4267532468,0.3452381548,0.3585264298,0.4267532468,1.4306242466,12.0,88.2078
google-research-datasets/google_wellformed_query,,cardiffnlp/twitter-roberta-base-sentiment-latest,google-research-datasets_google_wellformed_query_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.4285714286,0.3608729804,0.3554652108,0.4285714286,1.4457347393,12.0,26.0759
google-research-datasets/google_wellformed_query,,deepset/roberta-base-squad2,google-research-datasets_google_wellformed_query_deepset-roberta-base-squad2,Completed,0.4132467532,0.3384316543,0.3423963289,0.4132467532,1.4885549545,12.0,26.0313
google-research-datasets/google_wellformed_query,,distilbert-base-uncased,google-research-datasets_google_wellformed_query_distilbert-base-uncased,Completed,0.4103896104,0.3566053301,0.3460997016,0.4103896104,1.4804619551,12.0,14.3219
google-research-datasets/google_wellformed_query,,distilbert-base-uncased-distilled-squad,google-research-datasets_google_wellformed_query_distilbert-base-uncased-distilled-squad,Completed,0.4075324675,0.3431024364,0.3484835607,0.4075324675,1.5160053968,12.0,13.9711
google-research-datasets/google_wellformed_query,,distilbert-base-uncased-finetuned-sst-2-english,google-research-datasets_google_wellformed_query_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.3971428571,0.3228517337,0.325354642,0.3971428571,1.5032573938,12.0,14.0886
google-research-datasets/google_wellformed_query,,distilroberta-base,google-research-datasets_google_wellformed_query_distilroberta-base,Completed,0.3981818182,0.3565618488,0.3726552288,0.3981818182,1.5539925098,13.0,13.8557
google-research-datasets/google_wellformed_query,,emilyalsentzer/Bio_ClinicalBERT,google-research-datasets_google_wellformed_query_emilyalsentzer-Bio_ClinicalBERT,Completed,0.3849350649,0.2999478517,0.3052183659,0.3849350649,1.5667425394,12.0,27.57
google-research-datasets/google_wellformed_query,,j-hartmann/emotion-english-distilroberta-base,google-research-datasets_google_wellformed_query_j-hartmann-emotion-english-distilroberta-base,Completed,0.3779220779,0.2561404341,0.2946674692,0.3779220779,1.5835865736,11.0,13.6874
google-research-datasets/google_wellformed_query,,microsoft/deberta-base,google-research-datasets_google_wellformed_query_microsoft-deberta-base,Completed,0.418961039,0.3837200491,0.3858028054,0.418961039,1.446233511,12.0,51.7793
google-research-datasets/google_wellformed_query,,nlptown/bert-base-multilingual-uncased-sentiment,google-research-datasets_google_wellformed_query_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.4106493506,0.3348370278,0.3305140931,0.4106493506,1.4916746616,12.0,27.4986
google-research-datasets/google_wellformed_query,,roberta-base,google-research-datasets_google_wellformed_query_roberta-base,Completed,0.4168831169,0.3775510521,0.3819861327,0.4168831169,1.4798787832,13.0,26.0327
google-research-datasets/google_wellformed_query,,xlm-roberta-base,google-research-datasets_google_wellformed_query_xlm-roberta-base,Completed,0.3966233766,0.3557886465,0.3583502825,0.3966233766,1.4839031696,13.0,26.3672
google-research-datasets/google_wellformed_query,,zhayunduo/roberta-base-stocktwits-finetuned,google-research-datasets_google_wellformed_query_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.4,0.3101640199,0.3181894834,0.4,1.5232582092,12.0,26.0862
SetFit/enron_spam,,GroNLP/hateBERT,SetFit_enron_spam_GroNLP-hateBERT,Completed,0.9885,0.9885001811,0.9885245805,0.9885,0.0717897192,16.0,14.4529
SetFit/enron_spam,,ProsusAI/finbert,SetFit_enron_spam_ProsusAI-finbert,Completed,0.9875,0.9874992968,0.9875385987,0.9875,0.0840479061,24.0,14.3708
SetFit/enron_spam,,albert-base-v2,SetFit_enron_spam_albert-base-v2,Completed,0.985,0.9849992799,0.9850300877,0.985,0.1007179245,24.0,16.9113
SetFit/enron_spam,,bert-base-multilingual-uncased,SetFit_enron_spam_bert-base-multilingual-uncased,Completed,0.99,0.98999967,0.9900171634,0.99,0.0702999756,17.0,14.4469
SetFit/enron_spam,,bert-base-uncased,SetFit_enron_spam_bert-base-uncased,Completed,0.989,0.989000132,0.9890081761,0.989,0.0397659577,11.0,14.3852
SetFit/enron_spam,,bert-large-uncased,SetFit_enron_spam_bert-large-uncased,Completed,0.9905,0.9904998646,0.990504187,0.9905,0.0408883058,15.0,45.1286
SetFit/enron_spam,,bert-large-uncased-whole-word-masking-finetuned-squad,SetFit_enron_spam_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.99,0.98999991,0.9900018002,0.99,0.0689091533,12.0,46.1118
SetFit/enron_spam,,cardiffnlp/twitter-roberta-base-sentiment-latest,SetFit_enron_spam_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9875,0.9875001719,0.987560088,0.9875,0.0657576919,14.0,13.8843
SetFit/enron_spam,,deepset/roberta-base-squad2,SetFit_enron_spam_deepset-roberta-base-squad2,Completed,0.9875,0.9874998219,0.987504088,0.9875,0.0632380843,21.0,13.7695
SetFit/enron_spam,,distilbert-base-uncased,SetFit_enron_spam_distilbert-base-uncased,Completed,0.986,0.9859985297,0.9860937334,0.986,0.0512670316,11.0,7.4393
SetFit/enron_spam,,distilbert-base-uncased-distilled-squad,SetFit_enron_spam_distilbert-base-uncased-distilled-squad,Completed,0.982,0.9819984877,0.9820677071,0.982,0.068973057,11.0,7.2935
SetFit/enron_spam,,distilbert-base-uncased-finetuned-sst-2-english,SetFit_enron_spam_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.9825,0.9825000656,0.9825006225,0.9825,0.0755871907,12.0,7.3218
SetFit/enron_spam,,distilroberta-base,SetFit_enron_spam_distilroberta-base,Completed,0.987,0.9869989078,0.9870689076,0.987,0.0547490269,11.0,7.3299
SetFit/enron_spam,,emilyalsentzer/Bio_ClinicalBERT,SetFit_enron_spam_emilyalsentzer-Bio_ClinicalBERT,Completed,0.9845,0.9845002441,0.9845246085,0.9845,0.0722117573,13.0,14.3803
SetFit/enron_spam,,j-hartmann/emotion-english-distilroberta-base,SetFit_enron_spam_j-hartmann-emotion-english-distilroberta-base,Completed,0.981,0.9809987648,0.9810465951,0.981,0.0767553896,11.0,7.2412
SetFit/enron_spam,,microsoft/deberta-base,SetFit_enron_spam_microsoft-deberta-base,Completed,0.989,0.98899978,0.9890074731,0.989,0.0480191447,11.0,27.1113
SetFit/enron_spam,,nlptown/bert-base-multilingual-uncased-sentiment,SetFit_enron_spam_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.99,0.9899998,0.9900075211,0.99,0.0554025993,13.0,14.3487
SetFit/enron_spam,,roberta-base,SetFit_enron_spam_roberta-base,Completed,0.9885,0.988499353,0.9885387517,0.9885,0.0969202295,20.0,13.7525
SetFit/enron_spam,,xlm-roberta-base,SetFit_enron_spam_xlm-roberta-base,Completed,0.991,0.991,0.991,0.991,0.0632116571,17.0,13.8662
SetFit/enron_spam,,zhayunduo/roberta-base-stocktwits-finetuned,SetFit_enron_spam_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.9835,0.9834987747,0.9835570721,0.9835,0.0864195898,18.0,13.8821
zefang-liu/phishing-email-dataset,,GroNLP/hateBERT,zefang-liu_phishing-email-dataset_GroNLP-hateBERT,Completed,0.9694206009,0.9694919177,0.9697330066,0.9694206009,0.0966463387,12.0,13.3412
zefang-liu/phishing-email-dataset,,ProsusAI/finbert,zefang-liu_phishing-email-dataset_ProsusAI-finbert,Completed,0.9651287554,0.9652803447,0.9660636187,0.9651287554,0.1120571941,12.0,13.3081
zefang-liu/phishing-email-dataset,,albert-base-v2,zefang-liu_phishing-email-dataset_albert-base-v2,Completed,0.9678111588,0.9676521746,0.9681105563,0.9678111588,0.1014347002,12.0,15.8774
zefang-liu/phishing-email-dataset,,bert-base-multilingual-uncased,zefang-liu_phishing-email-dataset_bert-base-multilingual-uncased,Completed,0.9678111588,0.9679233965,0.9684302625,0.9678111588,0.1155830398,15.0,13.3526
zefang-liu/phishing-email-dataset,,bert-base-uncased,zefang-liu_phishing-email-dataset_bert-base-uncased,Completed,0.9667381974,0.9668457994,0.9672895582,0.9667381974,0.1050847694,12.0,13.3389
zefang-liu/phishing-email-dataset,,bert-large-uncased,zefang-liu_phishing-email-dataset_bert-large-uncased,Completed,0.9662017167,0.9663959111,0.9677599366,0.9662017167,0.1648444384,18.0,42.3639
zefang-liu/phishing-email-dataset,,bert-large-uncased-whole-word-masking-finetuned-squad,zefang-liu_phishing-email-dataset_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.9678111588,0.9679702198,0.9689675764,0.9678111588,0.0907972828,11.0,43.2002
zefang-liu/phishing-email-dataset,,cardiffnlp/twitter-roberta-base-sentiment-latest,zefang-liu_phishing-email-dataset_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9694206009,0.9695461196,0.9702323573,0.9694206009,0.125837639,17.0,12.8566
zefang-liu/phishing-email-dataset,,deepset/roberta-base-squad2,zefang-liu_phishing-email-dataset_deepset-roberta-base-squad2,Completed,0.9699570815,0.9700984559,0.9709947398,0.9699570815,0.1248975918,17.0,12.9719
zefang-liu/phishing-email-dataset,,distilbert-base-uncased,zefang-liu_phishing-email-dataset_distilbert-base-uncased,Completed,0.9678111588,0.9679233965,0.9684302625,0.9678111588,0.0925963894,12.0,6.8024
zefang-liu/phishing-email-dataset,,distilbert-base-uncased-distilled-squad,zefang-liu_phishing-email-dataset_distilbert-base-uncased-distilled-squad,Completed,0.9683476395,0.9684619604,0.96900191,0.9683476395,0.0967395157,12.0,6.8406
zefang-liu/phishing-email-dataset,,distilbert-base-uncased-finetuned-sst-2-english,zefang-liu_phishing-email-dataset_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.964055794,0.9642033336,0.9649081322,0.964055794,0.1500036716,14.0,6.9223
zefang-liu/phishing-email-dataset,,distilroberta-base,zefang-liu_phishing-email-dataset_distilroberta-base,Completed,0.9683476395,0.9684297308,0.9687234149,0.9683476395,0.1278176755,13.0,6.713
zefang-liu/phishing-email-dataset,,emilyalsentzer/Bio_ClinicalBERT,zefang-liu_phishing-email-dataset_emilyalsentzer-Bio_ClinicalBERT,Completed,0.9608369099,0.960948609,0.9613162879,0.9608369099,0.1241865382,12.0,13.3948
zefang-liu/phishing-email-dataset,,j-hartmann/emotion-english-distilroberta-base,zefang-liu_phishing-email-dataset_j-hartmann-emotion-english-distilroberta-base,Completed,0.9645922747,0.9647754948,0.9658833258,0.9645922747,0.1249221414,12.0,6.8415
zefang-liu/phishing-email-dataset,,microsoft/deberta-base,zefang-liu_phishing-email-dataset_microsoft-deberta-base,Completed,0.9624463519,0.9625582786,0.9629515364,0.9624463519,0.1246276796,11.0,24.7543
zefang-liu/phishing-email-dataset,,nlptown/bert-base-multilingual-uncased-sentiment,zefang-liu_phishing-email-dataset_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.9688841202,0.9689926167,0.9694962308,0.9688841202,0.0955845937,14.0,13.3335
zefang-liu/phishing-email-dataset,,roberta-base,zefang-liu_phishing-email-dataset_roberta-base,Completed,0.9683476395,0.968485236,0.9692568644,0.9683476395,0.1331409961,19.0,12.9622
zefang-liu/phishing-email-dataset,,xlm-roberta-base,zefang-liu_phishing-email-dataset_xlm-roberta-base,Completed,0.9672746781,0.9674552968,0.9687063076,0.9672746781,0.0874694213,12.0,12.9461
zefang-liu/phishing-email-dataset,,zhayunduo/roberta-base-stocktwits-finetuned,zefang-liu_phishing-email-dataset_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.9635193133,0.9635602555,0.9636387086,0.9635193133,0.1367931962,14.0,12.8546
fancyzhx/amazon_polarity,,GroNLP/hateBERT,fancyzhx_amazon_polarity_GroNLP-hateBERT,Completed,0.9396,0.9395924713,0.9400906557,0.9396,0.1668822467,11.0,35.6366
fancyzhx/amazon_polarity,,ProsusAI/finbert,fancyzhx_amazon_polarity_ProsusAI-finbert,Completed,0.9294,0.9293725426,0.9298098181,0.9294,0.1950213164,11.0,36.1798
fancyzhx/amazon_polarity,,albert-base-v2,fancyzhx_amazon_polarity_albert-base-v2,Completed,0.9304,0.93039198,0.9304804713,0.9304,0.2338375449,11.0,42.269
fancyzhx/amazon_polarity,,bert-base-multilingual-uncased,fancyzhx_amazon_polarity_bert-base-multilingual-uncased,Completed,0.9158,0.9157855938,0.9163783299,0.9158,0.232716307,11.0,35.7373
fancyzhx/amazon_polarity,,bert-base-uncased,fancyzhx_amazon_polarity_bert-base-uncased,Completed,0.9282,0.9281490218,0.9299334867,0.9282,0.1945763379,11.0,36.3821
fancyzhx/amazon_polarity,,bert-large-uncased,fancyzhx_amazon_polarity_bert-large-uncased,Completed,0.9452,0.9451978957,0.9454680709,0.9452,0.2051652074,11.0,116.5771
fancyzhx/amazon_polarity,,bert-large-uncased-whole-word-masking-finetuned-squad,fancyzhx_amazon_polarity_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.9468,0.9467982718,0.9468113923,0.9468,0.1841200739,11.0,112.6702
fancyzhx/amazon_polarity,,cardiffnlp/twitter-roberta-base-sentiment-latest,fancyzhx_amazon_polarity_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9572,0.9571996713,0.9572005679,0.9572,0.1624170095,13.0,34.4807
fancyzhx/amazon_polarity,,deepset/roberta-base-squad2,fancyzhx_amazon_polarity_deepset-roberta-base-squad2,Completed,0.9418,0.941771391,0.9431186395,0.9418,0.206717819,12.0,34.2438
fancyzhx/amazon_polarity,,distilbert-base-uncased,fancyzhx_amazon_polarity_distilbert-base-uncased,Completed,0.9318,0.9317942236,0.9318511624,0.9318,0.1901719421,11.0,18.2926
fancyzhx/amazon_polarity,,distilbert-base-uncased-distilled-squad,fancyzhx_amazon_polarity_distilbert-base-uncased-distilled-squad,Completed,0.931,0.9310012669,0.9310568298,0.931,0.2359064519,12.0,18.536
fancyzhx/amazon_polarity,,distilbert-base-uncased-finetuned-sst-2-english,fancyzhx_amazon_polarity_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.9326,0.932597614,0.9328549944,0.9326,0.1948542297,11.0,18.3289
fancyzhx/amazon_polarity,,distilroberta-base,fancyzhx_amazon_polarity_distilroberta-base,Completed,0.9362,0.9361940653,0.9362601353,0.9362,0.2256094664,11.0,17.8886
fancyzhx/amazon_polarity,,emilyalsentzer/Bio_ClinicalBERT,fancyzhx_amazon_polarity_emilyalsentzer-Bio_ClinicalBERT,Completed,0.9206,0.9205971888,0.9206109517,0.9206,0.2228768617,11.0,36.2765
fancyzhx/amazon_polarity,,j-hartmann/emotion-english-distilroberta-base,fancyzhx_amazon_polarity_j-hartmann-emotion-english-distilroberta-base,Completed,0.9216,0.921497536,0.9244788036,0.9216,0.2478953153,11.0,17.7553
fancyzhx/amazon_polarity,,microsoft/deberta-base,fancyzhx_amazon_polarity_microsoft-deberta-base,Completed,0.9542,0.9542008409,0.9542573309,0.9542,0.2005069554,11.0,65.716
fancyzhx/amazon_polarity,,nlptown/bert-base-multilingual-uncased-sentiment,fancyzhx_amazon_polarity_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.9416,0.9415932706,0.9416842151,0.9416,0.1987512261,11.0,36.2013
fancyzhx/amazon_polarity,,roberta-base,fancyzhx_amazon_polarity_roberta-base,Completed,0.9472,0.9471846642,0.9480873228,0.9472,0.1897626221,12.0,34.2651
fancyzhx/amazon_polarity,,xlm-roberta-base,fancyzhx_amazon_polarity_xlm-roberta-base,Completed,0.9354,0.9353990775,0.935592819,0.9354,0.2136158198,11.0,34.0994
fancyzhx/amazon_polarity,,zhayunduo/roberta-base-stocktwits-finetuned,fancyzhx_amazon_polarity_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.9482,0.9482007521,0.9482841131,0.9482,0.1789467484,11.0,34.6463
fancyzhx/dbpedia_14,,GroNLP/hateBERT,fancyzhx_dbpedia_14_GroNLP-hateBERT,Completed,0.9844,0.9843887651,0.984495295,0.9844,0.0779267848,12.0,35.8238
fancyzhx/dbpedia_14,,ProsusAI/finbert,fancyzhx_dbpedia_14_ProsusAI-finbert,Completed,0.99,0.9900245521,0.9901424435,0.99,0.0490057543,12.0,35.7132
fancyzhx/dbpedia_14,,albert-base-v2,fancyzhx_dbpedia_14_albert-base-v2,Completed,0.9842,0.9842074082,0.9843422222,0.9842,0.0794875398,11.0,42.9566
fancyzhx/dbpedia_14,,bert-base-multilingual-uncased,fancyzhx_dbpedia_14_bert-base-multilingual-uncased,Completed,0.986,0.9860042275,0.986143607,0.986,0.0698764622,12.0,35.9968
fancyzhx/dbpedia_14,,bert-base-uncased,fancyzhx_dbpedia_14_bert-base-uncased,Completed,0.9916,0.9916055635,0.9916565625,0.9916,0.0466647223,12.0,35.7697
fancyzhx/dbpedia_14,,bert-large-uncased,fancyzhx_dbpedia_14_bert-large-uncased,Completed,0.992,0.9919954277,0.9920215005,0.992,0.0416518189,12.0,115.1372
fancyzhx/dbpedia_14,,bert-large-uncased-whole-word-masking-finetuned-squad,fancyzhx_dbpedia_14_bert-large-uncased-whole-word-masking-finetuned-squad,Completed,0.9902,0.9901950964,0.9902133424,0.9902,0.0584570542,12.0,115.9171
fancyzhx/dbpedia_14,,cardiffnlp/twitter-roberta-base-sentiment-latest,fancyzhx_dbpedia_14_cardiffnlp-twitter-roberta-base-sentiment-latest,Completed,0.9866,0.986595561,0.9866667898,0.9866,0.0692961141,12.0,34.0039
fancyzhx/dbpedia_14,,deepset/roberta-base-squad2,fancyzhx_dbpedia_14_deepset-roberta-base-squad2,Completed,0.9864,0.9863602355,0.9864308422,0.9864,0.0703692883,12.0,34.4847
fancyzhx/dbpedia_14,,distilbert-base-uncased,fancyzhx_dbpedia_14_distilbert-base-uncased,Completed,0.9912,0.991211082,0.9912597965,0.9912,0.0464045815,12.0,18.2449
fancyzhx/dbpedia_14,,distilbert-base-uncased-distilled-squad,fancyzhx_dbpedia_14_distilbert-base-uncased-distilled-squad,Completed,0.9896,0.9896139494,0.9896644835,0.9896,0.0492781997,12.0,18.2473
fancyzhx/dbpedia_14,,distilbert-base-uncased-finetuned-sst-2-english,fancyzhx_dbpedia_14_distilbert-base-uncased-finetuned-sst-2-english,Completed,0.9894,0.9894028577,0.9894251075,0.9894,0.0452670977,12.0,18.5314
fancyzhx/dbpedia_14,,distilroberta-base,fancyzhx_dbpedia_14_distilroberta-base,Completed,0.9876,0.9875933999,0.9876542421,0.9876,0.0607513674,13.0,17.6956
fancyzhx/dbpedia_14,,emilyalsentzer/Bio_ClinicalBERT,fancyzhx_dbpedia_14_emilyalsentzer-Bio_ClinicalBERT,Completed,0.9812,0.9812194468,0.9812681555,0.9812,0.0871477574,13.0,35.7638
fancyzhx/dbpedia_14,,j-hartmann/emotion-english-distilroberta-base,fancyzhx_dbpedia_14_j-hartmann-emotion-english-distilroberta-base,Completed,0.987,0.9869863587,0.9870736844,0.987,0.0591227338,12.0,18.0973
fancyzhx/dbpedia_14,,microsoft/deberta-base,fancyzhx_dbpedia_14_microsoft-deberta-base,Completed,0.9868,0.9867954,0.9868879789,0.9868,0.0738400295,12.0,65.8917
fancyzhx/dbpedia_14,,nlptown/bert-base-multilingual-uncased-sentiment,fancyzhx_dbpedia_14_nlptown-bert-base-multilingual-uncased-sentiment,Completed,0.9892,0.9892008044,0.9892730476,0.9892,0.0597387068,12.0,35.688
fancyzhx/dbpedia_14,,roberta-base,fancyzhx_dbpedia_14_roberta-base,Completed,0.9868,0.9868167225,0.9868684575,0.9868,0.0752410069,13.0,34.3868
fancyzhx/dbpedia_14,,xlm-roberta-base,fancyzhx_dbpedia_14_xlm-roberta-base,Completed,0.9802,0.980223625,0.9804608057,0.9802,0.0922144055,11.0,34.0907
fancyzhx/dbpedia_14,,zhayunduo/roberta-base-stocktwits-finetuned,fancyzhx_dbpedia_14_zhayunduo-roberta-base-stocktwits-finetuned,Completed,0.9878,0.9878339199,0.9879488081,0.9878,0.07214652,13.0,34.0044
community-datasets/yahoo_answers_topics,,GroNLP/hateBERT,community-datasets_yahoo_answers_topics_GroNLP-hateBERT,Completed,0.6766,0.6750434431,0.6815547512,0.6766,1.0357636213,12.0,35.5573
community-datasets/yahoo_answers_topics,,ProsusAI/finbert,community-datasets_yahoo_answers_topics_ProsusAI-finbert,Completed,0.667,0.6654334066,0.6756375211,0.667,1.0390651226,12.0,36.1738
community-datasets/yahoo_answers_topics,,albert-base-v2,community-datasets_yahoo_answers_topics_albert-base-v2,Completed,0.6512,0.6566096742,0.672922449,0.6512,1.1203585863,13.0,42.13
